Date of data,Commodity code,Commodity,Trading partner code,Trading partner,US dollar
201905,8542,Electronic integrated circuits.,309,Netherlands,"4,651,093"
201905,8542,Electronic integrated circuits.,310,Greece,"21,231"
201905,8542,Electronic integrated circuits.,311,Portugal,"20,113,252"
201905,8542,Electronic integrated circuits.,312,Spain,"97,471"
201905,8542,Electronic integrated circuits.,314,Andorra,"3,403"
201905,8542,Electronic integrated circuits.,315,Austria,"8,527,229"
201905,8542,Electronic integrated circuits.,316,Bulgaria,"69,640"
201905,8542,Electronic integrated circuits.,318,Finland,"2,913,436"
201905,8542,Electronic integrated circuits.,321,Hungary,"8,706,425"
201905,8542,Electronic integrated circuits.,324,Malta,"14,414,579"
201905,8542,Electronic integrated circuits.,325,Monaco,"19,783"
201905,8542,Electronic integrated circuits.,326,Norway,"1,749,180"
201905,8542,Electronic integrated circuits.,327,Poland,"6,922"
201905,8542,Electronic integrated circuits.,328,Romania,"4,852"
201905,8542,Electronic integrated circuits.,330,Sweden,"2,453,066"
201905,8542,Electronic integrated circuits.,331,Switzerland,"5,870,024"
201905,8542,Electronic integrated circuits.,334,Estonia,"10,991"
201905,8542,Electronic integrated circuits.,335,Latvia,"58,721"
201905,8542,Electronic integrated circuits.,336,Lithuania,"12,692"
201905,8542,Electronic integrated circuits.,337,Georgia(Before 2023),"1,167"
201905,8542,Electronic integrated circuits.,340,Belarus,"629,487"
201905,8542,Electronic integrated circuits.,344,Russia,"575,248"
201905,8542,Electronic integrated circuits.,347,Ukraine,"21,785"
201905,8542,Electronic integrated circuits.,350,Slovenia,"104,756"
201905,8542,Electronic integrated circuits.,351,Croatia,9
201905,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","1,673,059"
201905,8542,Electronic integrated circuits.,353,Slovakia,"18,456"
201905,8542,Electronic integrated circuits.,359,Montenegro,"4,692"
201905,8542,Electronic integrated circuits.,403,Aruba,"34,609"
201905,8542,Electronic integrated circuits.,412,Chile,578
201905,8542,Electronic integrated circuits.,415,Costa Rica,"365,814"
201905,8542,Electronic integrated circuits.,420,French Guiana,600
201905,8542,Electronic integrated circuits.,421,Grenada,81
201905,8542,Electronic integrated circuits.,429,Mexico,"164,191,107"
201905,8542,Electronic integrated circuits.,430,Montserrat,5
201905,8542,Electronic integrated circuits.,435,Puerto Rico,"1,469"
201905,8542,Electronic integrated circuits.,501,Canada,"22,194,459"
201905,8542,Electronic integrated circuits.,502,United States,"1,139,365,148"
201905,8542,Electronic integrated circuits.,601,Australia,"204,626"
201905,8542,Electronic integrated circuits.,609,New Zealand,"536,726"
201905,8542,Electronic integrated circuits.,699,Other Oceanian Territories,"3,000"
201905,8542,Electronic integrated circuits.,701,"Countries(Territories)Unknown","4,181,109"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","1,654,266"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,"7,207"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,493
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"694,736"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"871,400,838"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",122,Malaysia,"18,083,174"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",129,Philippines,"625,022"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",132,Singapore,"180,935,679"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",133,Republic of Korea,"401,542,833"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",134,Sri Lanka,"5,414"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",136,Thailand,"978,185"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",141,Viet Nam,"3,663,008"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",142,China,"23,082,850"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",143,"Taiwan,China","127,408,717"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",224,Kenya,44
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",301,Belgium,"165,034"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",303,United Kingdom,"11,004,205"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",304,Germany,"83,069,574"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",305,France,"3,482,650"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",307,Italy,"8,637,818"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",309,Netherlands,"68,436,215"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",312,Spain,"14,167"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",315,Austria,"28,509,932"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",316,Bulgaria,"777,378"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",318,Finland,"230,629"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",321,Hungary,"39,000"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",323,Liechtenstein,"338,554"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",327,Poland,16
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",328,Romania,"1,078"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",330,Sweden,"4,359,802"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",331,Switzerland,"7,113,837"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",340,Belarus,"4,000"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",352,"Czechia(Czech Republic)","6,088"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",418,Dominican Republic,353
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",429,Mexico,"269,189"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",499,Other Latin American Territories,729
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",501,Canada,"105,043"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",502,United States,"364,440,620"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",609,New Zealand,"6,720"
201906,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",701,"Countries(Territories)Unknown","22,285"
201906,8542,Electronic integrated circuits.,102,Bahrain,"1,140"
201906,8542,Electronic integrated circuits.,106,Myanmar,"3,352"
201906,8542,Electronic integrated circuits.,110,"Hong Kong,China","3,067,622"
201906,8542,Electronic integrated circuits.,111,India,"652,998"
201906,8542,Electronic integrated circuits.,112,Indonesia,"9,145,555"
201906,8542,Electronic integrated circuits.,115,Israel,"81,001,510"
201906,8542,Electronic integrated circuits.,116,Japan,"1,346,630,440"
201906,8542,Electronic integrated circuits.,117,Jordan,27
201906,8542,Electronic integrated circuits.,121,"Macao,China","2,798"
201906,8542,Electronic integrated circuits.,122,Malaysia,"2,922,224,292"
201906,8542,Electronic integrated circuits.,126,Oman,868
201906,8542,Electronic integrated circuits.,129,Philippines,"533,708,797"
201906,8542,Electronic integrated circuits.,132,Singapore,"503,999,190"
201906,8542,Electronic integrated circuits.,133,Republic of Korea,"4,928,840,600"
201906,8542,Electronic integrated circuits.,134,Sri Lanka,"35,532"
201906,8542,Electronic integrated circuits.,136,Thailand,"313,491,914"
201906,8542,Electronic integrated circuits.,137,T¨¹rkiye,"6,449"
201906,8542,Electronic integrated circuits.,138,United Arab Emirates,70
201906,8542,Electronic integrated circuits.,141,Viet Nam,"1,012,316,966"
201906,8542,Electronic integrated circuits.,142,China,"3,112,577,724"
201906,8542,Electronic integrated circuits.,143,"Taiwan,China","7,749,941,989"
201906,8542,Electronic integrated circuits.,144,Timor-Leste,"4,982"
201906,8542,Electronic integrated circuits.,146,Kyrgyzstan,"2,577"
201906,8542,Electronic integrated circuits.,147,Tajikistan,"12,398"
201906,8542,Electronic integrated circuits.,206,Cameroon,379
201906,8542,Electronic integrated circuits.,219,Gambia,358
201906,8542,Electronic integrated circuits.,222,Guinea-Bissau,326
201906,8542,Electronic integrated circuits.,229,Mali,138
201906,8542,Electronic integrated circuits.,230,Mauritania,18
201906,8542,Electronic integrated circuits.,232,Morocco,"12,018,488"
201906,8542,Electronic integrated circuits.,234,Namibia,"8,816"
201906,8542,Electronic integrated circuits.,244,South Africa,"54,703"
201906,8542,Electronic integrated circuits.,247,Tanzania,39
201906,8542,Electronic integrated circuits.,249,Tunisia,"2,166"
201906,8542,Electronic integrated circuits.,301,Belgium,"682,351"
201906,8542,Electronic integrated circuits.,302,Denmark,"361,698"
201906,8542,Electronic integrated circuits.,303,United Kingdom,"2,762,390"
201906,8542,Electronic integrated circuits.,304,Germany,"111,662,175"
201906,8542,Electronic integrated circuits.,305,France,"38,252,115"
201906,8542,Electronic integrated circuits.,306,Ireland,"494,408,483"
201906,8542,Electronic integrated circuits.,307,Italy,"2,161,867"
201906,8542,Electronic integrated circuits.,309,Netherlands,"6,953,573"
201906,8542,Electronic integrated circuits.,310,Greece,"12,088"
201906,8542,Electronic integrated circuits.,311,Portugal,"21,961,269"
201906,8542,Electronic integrated circuits.,312,Spain,"87,031"
201906,8542,Electronic integrated circuits.,314,Andorra,538
201906,8542,Electronic integrated circuits.,315,Austria,"10,520,451"
201906,8542,Electronic integrated circuits.,316,Bulgaria,"80,978"
201906,8542,Electronic integrated circuits.,318,Finland,"1,965,701"
201906,8542,Electronic integrated circuits.,321,Hungary,"6,067,141"
201906,8542,Electronic integrated circuits.,324,Malta,"16,686,385"
201906,8542,Electronic integrated circuits.,325,Monaco,"11,113"
201906,8542,Electronic integrated circuits.,326,Norway,"1,576,040"
201906,8542,Electronic integrated circuits.,327,Poland,"18,083"
201906,8542,Electronic integrated circuits.,328,Romania,"4,394"
201906,8542,Electronic integrated circuits.,330,Sweden,"2,013,208"
201906,8542,Electronic integrated circuits.,331,Switzerland,"5,290,355"
201906,8542,Electronic integrated circuits.,334,Estonia,"24,684"
201906,8542,Electronic integrated circuits.,335,Latvia,"73,764"
201906,8542,Electronic integrated circuits.,336,Lithuania,"4,486"
201906,8542,Electronic integrated circuits.,338,Armenia(Before 2023),349
201906,8542,Electronic integrated circuits.,340,Belarus,"486,757"
201906,8542,Electronic integrated circuits.,344,Russia,"558,333"
201906,8542,Electronic integrated circuits.,347,Ukraine,"60,295"
201906,8542,Electronic integrated circuits.,350,Slovenia,"128,231"
201906,8542,Electronic integrated circuits.,351,Croatia,"6,285"
201906,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","1,243,392"
201906,8542,Electronic integrated circuits.,353,Slovakia,"58,176"
201906,8542,Electronic integrated circuits.,359,Montenegro,"3,002"
201906,8542,Electronic integrated circuits.,410,Brazil,"21,504"
201906,8542,Electronic integrated circuits.,415,Costa Rica,"315,623"
201906,8542,Electronic integrated circuits.,429,Mexico,"148,019,340"
201906,8542,Electronic integrated circuits.,431,Nicaragua,35
201906,8542,Electronic integrated circuits.,435,Puerto Rico,"8,095"
201906,8542,Electronic integrated circuits.,437,Saint Lucia,570
201906,8542,Electronic integrated circuits.,440,El Salvador,"19,387"
201906,8542,Electronic integrated circuits.,501,Canada,"23,038,314"
201906,8542,Electronic integrated circuits.,502,United States,"1,038,621,081"
201906,8542,Electronic integrated circuits.,601,Australia,"91,966"
201906,8542,Electronic integrated circuits.,609,New Zealand,"595,276"
201906,8542,Electronic integrated circuits.,699,Other Oceanian Territories,"30,063"
201906,8542,Electronic integrated circuits.,701,"Countries(Territories)Unknown","1,898,091"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","1,166,520"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,"11,845"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,"418,133"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"975,310"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"770,249,627"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",122,Malaysia,"34,094,207"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",129,Philippines,"915,329"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",132,Singapore,"144,395,220"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",133,Republic of Korea,"402,440,423"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",134,Sri Lanka,"10,346"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",136,Thailand,"374,554"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",137,T¨¹rkiye,10
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",141,Viet Nam,"5,726,245"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",142,China,"21,823,340"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",143,"Taiwan,China","134,548,303"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",301,Belgium,"64,519"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",302,Denmark,"3,001"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",303,United Kingdom,"11,859,758"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",304,Germany,"114,162,665"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",305,France,"1,338,948"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",307,Italy,"10,611,479"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",309,Netherlands,"113,805,012"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",312,Spain,"3,935"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",315,Austria,"10,896,470"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",316,Bulgaria,"1,060,916"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",318,Finland,"984,527"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",321,Hungary,"6,947"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",323,Liechtenstein,"1,528"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",327,Poland,"83,521"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",328,Romania,471
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",330,Sweden,"204,033"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",331,Switzerland,"4,223,311"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",352,"Czechia(Czech Republic)","19,535"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",353,Slovakia,"964,185"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",410,Brazil,131
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",418,Dominican Republic,"2,037"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",429,Mexico,"950,110"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",501,Canada,"294,463"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",502,United States,"478,667,739"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",609,New Zealand,"319,335"
201907,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",701,"Countries(Territories)Unknown","4,387"
201907,8542,Electronic integrated circuits.,106,Myanmar,"12,286"
201907,8542,Electronic integrated circuits.,108,Cyprus,"2,044"
201907,8542,Electronic integrated circuits.,110,"Hong Kong,China","7,885,500"
201907,8542,Electronic integrated circuits.,111,India,"915,646"
201907,8542,Electronic integrated circuits.,112,Indonesia,"12,206,438"
201907,8542,Electronic integrated circuits.,115,Israel,"161,076,312"
201907,8542,Electronic integrated circuits.,116,Japan,"1,435,718,789"
201907,8542,Electronic integrated circuits.,121,"Macao,China","2,673"
201907,8542,Electronic integrated circuits.,122,Malaysia,"2,660,137,770"
201907,8542,Electronic integrated circuits.,129,Philippines,"576,389,641"
201907,8542,Electronic integrated circuits.,132,Singapore,"718,178,656"
201907,8542,Electronic integrated circuits.,133,Republic of Korea,"5,608,365,573"
201907,8542,Electronic integrated circuits.,134,Sri Lanka,"5,267"
201907,8542,Electronic integrated circuits.,136,Thailand,"326,400,478"
201907,8542,Electronic integrated circuits.,137,T¨¹rkiye,"8,947"
201907,8542,Electronic integrated circuits.,138,United Arab Emirates,118
201907,8542,Electronic integrated circuits.,141,Viet Nam,"1,069,889,549"
